,0
[feature-165]_ANGLE_[RShoulder-RWristLKnee]_[frame-1],23.981309968582476
[feature-166]_ANGLE_[RShoulder-RWristRKnee]_[frame-1],19.48107192854815
[feature-167]_ANGLE_[RShoulder-RWristLAnkle]_[frame-1],19.661834756034136
[feature-168]_ANGLE_[RShoulder-RWristRAnkle]_[frame-1],19.16542967081321
[feature-169]_ANGLE_[RShoulder-LHipRHip]_[frame-1],17.613329705376753
[feature-170]_ANGLE_[RShoulder-LHipLKnee]_[frame-1],12.412756443814677
[feature-171]_ANGLE_[RShoulder-LHipRKnee]_[frame-1],16.912994483849
[feature-172]_ANGLE_[RShoulder-LHipLAnkle]_[frame-1],16.73223165636305
[feature-173]_ANGLE_[RShoulder-LHipRAnkle]_[frame-1],17.22863674158397
[feature-174]_ANGLE_[RShoulder-RHipLKnee]_[frame-1],5.200573261562133
[feature-175]_ANGLE_[RShoulder-RHipRKnee]_[frame-1],0.7003352215277174
[feature-176]_ANGLE_[RShoulder-RHipLAnkle]_[frame-1],0.8810980490134271
[feature-177]_ANGLE_[RShoulder-RHipRAnkle]_[frame-1],0.38469296379339574
[feature-178]_ANGLE_[RShoulder-LKneeRKnee]_[frame-1],4.500238040034206
[feature-179]_ANGLE_[RShoulder-LKneeLAnkle]_[frame-1],4.319475212548272
[feature-180]_ANGLE_[RShoulder-LKneeRAnkle]_[frame-1],4.815880297769238
[feature-181]_ANGLE_[RShoulder-RKneeLAnkle]_[frame-1],0.1807628274852223
[feature-182]_ANGLE_[RShoulder-RKneeRAnkle]_[frame-1],0.31564225773462207
[feature-183]_ANGLE_[RShoulder-LAnkleRAnkle]_[frame-1],0.4964050852214648
[feature-184]_ANGLE_[LWrist-RWristLHip]_[frame-1],30.64224189292922
[feature-185]_ANGLE_[LWrist-RWristRHip]_[frame-1],14.73988121798671
[feature-186]_ANGLE_[LWrist-RWristLKnee]_[frame-1],28.478578397513296
[feature-187]_ANGLE_[LWrist-RWristRKnee]_[frame-1],24.40450078857375
[feature-188]_ANGLE_[LWrist-RWristLAnkle]_[frame-1],28.152561426748473
[feature-189]_ANGLE_[LWrist-RWristRAnkle]_[frame-1],28.152763728300204
[feature-190]_ANGLE_[LWrist-LHipRHip]_[frame-1],15.902360674942493
[feature-191]_ANGLE_[LWrist-LHipLKnee]_[frame-1],2.1636634954158973
[feature-192]_ANGLE_[LWrist-LHipRKnee]_[frame-1],6.23774110435536
[feature-193]_ANGLE_[LWrist-LHipLAnkle]_[frame-1],2.4896804661805065
[feature-194]_ANGLE_[LWrist-LHipRAnkle]_[frame-1],2.489478164628961
[feature-195]_ANGLE_[LWrist-RHipLKnee]_[frame-1],13.738697179526598
[feature-196]_ANGLE_[LWrist-RHipRKnee]_[frame-1],9.664619570587123
[feature-197]_ANGLE_[LWrist-RHipLAnkle]_[frame-1],13.412680208761817
[feature-198]_ANGLE_[LWrist-RHipRAnkle]_[frame-1],13.412882510313498
[feature-199]_ANGLE_[LWrist-LKneeRKnee]_[frame-1],4.074077608939447
[feature-200]_ANGLE_[LWrist-LKneeLAnkle]_[frame-1],0.32601697076527936
[feature-201]_ANGLE_[LWrist-LKneeRAnkle]_[frame-1],0.3258146692128202
[feature-202]_ANGLE_[LWrist-RKneeLAnkle]_[frame-1],3.748060638174607
[feature-203]_ANGLE_[LWrist-RKneeRAnkle]_[frame-1],3.748262939726463
[feature-204]_ANGLE_[LWrist-LAnkleRAnkle]_[frame-1],0.00020230112049761847
[feature-205]_ANGLE_[RWrist-LHipRHip]_[frame-1],7.340324032272019
